review,sentimiento,idioma,review_norm,confianza,categoria_idioma,emojis_encontrados,tiene_emoji,num_emojis
"Es una pena. Hace muchos años que lo crearon y era estupendo, pero con el tiempo se ha deteriorado muchísimo. Se supone que es de cuatro estrellas pero deja muchísimo que desear. Son casas de la antigua judería, unidas todas por un pasadizo o algunas de ellas cruzando alguna calle. Los patios son preciosos, dan ganas de quedarse todo el día disfrutando del silencio y de la belleza. Hay solo un restaurante y tiene horario bastante restringido y sin embargo en todas las casas que hay no hay nada para poder comer algo si tienes hambre. En la habitación no había nevera ni siquiera con agua. En la casa en la que me alojé, [PERSONA], había un salón donde sentarse, pero nada más. [PERSONA] la reserva con meses de antelación y me dieron una en medio de una de las callejuelas de las...",neutro,es,es una pena hace muchos anos que lo crearon y era estupendo pero con el tiempo se ha deteriorado muchisimo se supone que es de cuatro estrellas pero deja muchisimo que desear son casas de la antigua juderia unidas todas por un pasadizo o algunas de ellas cruzando alguna calle los patios son preciosos dan ganas de quedarse todo el dia disfrutando del silencio y de la belleza hay solo un restaurante y tiene horario bastante restringido y sin embargo en todas las casas que hay no hay nada para poder comer algo si tienes hambre en la habitacion no habia nevera ni siquiera con agua en la casa en la que me aloje san clemente habia un salon donde sentarse pero nada mas hice la reserva con meses de antelacion y me dieron una en medio de una de las callejuelas de las,1.0,español_seguro,[],False,0
"El hotel buena ubicación, cuarto de baño modificado muy bueno, las camas incómodas y se escucha todos los ruidos del exterior,el desayuno malo no lo siguiente, los trabajadores muy amables, son detallistas cuando llegas a la habitación tienes una bolsa de la cadena y dos botellas de agua en el mini frigorífico",neutro,es,el hotel buena ubicacion  cuarto de bano modificado muy bueno  las camas incomodas y se escucha todos los ruidos del exterior el desayuno malo no lo siguiente  los trabajadores muy amables  son detallistas cuando llegas a la habitacion tienes una bolsa de la cadena y dos botellas de agua en el mini frigorifico,1.0,español_seguro,[],False,0
"Hotel algo renovado situado en el Barrio de Nervión, cerquita del Sánchez Pizjuan y del Corte Inglés. Le falta alguna renovación pero para pasar 1 o 2 noches de paso perfecto, el precio acorde a sus instalaciones. Repetiría...",neutro,es,hotel algo renovado situado en el barrio de nervion cerquita del sanchez pizjuan y del corte ingles le falta alguna renovacion pero para pasar 1 o 2 noches de paso perfecto el precio acorde a sus instalaciones repetiria,1.0,español_seguro,[],False,0
"El hotel la verdad que está bien para ser tres estrellas, nosotros nos alojamos allí por su situación cerca del estadio del Sevilla puesto que fuimos a ver al Granada. Con el transporte público estas en el centro en un rato, las habitaciones normalistas, algo antigua, la.gente de recepción bastante amables.y atentos, yo creo que por el precio repetiría",neutro,es,el hotel la verdad que esta bien para ser tres estrellas nosotros nos alojamos alli por su situacion cerca del estadio del sevilla puesto que fuimos a ver al granada con el transporte publico estas en el centro en un rato las habitaciones normalistas algo antigua lagente de recepcion bastante amablesy atentos yo creo que por el precio repetiria,1.0,español_seguro,[],False,0
Habitacion amplia pero algo sucia y mui viejo para estar a ese precio 70 euros la noche...bañera con mugre alrededor las camas incomodas a ser dos pekeñas y abrimos las camas y tenía pelos publico y la toallas no tenían olor y el aire no calentaba apena y la ventana mui alta para abri. Las camas si estaban mui bien echas pero de nada sirve si ahí pelos lo veo un precio exagerado cuando parece tipo albergue..,negativo,es,habitacion amplia pero algo sucia y mui viejo para estar a ese precio 70 euros la nochebanera con mugre alrededor las camas incomodas a ser dos pekenas y abrimos las camas y tenia pelos publico y la toallas no tenian olor y el aire no calentaba apena y la ventana mui alta para abri las camas si estaban mui bien echas pero de nada sirve si ahi pelos lo veo un precio exagerado cuando parece tipo albergue,1.0,español_seguro,[],False,0
Habitacion con sabanas manchadas y con pelos No tiene logica que entreguen una habitacion con pegatinas informando de que el protocolo covid se ha llevado a cabo siendo totalmente falso La nevera es de juguete,negativo,es,habitacion con sabanas manchadas y con pelos no tiene logica que entreguen una habitacion con pegatinas informando de que el protocolo covid se ha llevado a cabo siendo totalmente falso la nevera es de juguete,0.999,español_seguro,[],False,0
"Estuvimos alojados desde el domingo día 8 de agosto hasta el martes día 10. Elegimos este hotel ya que tuvimos muy buenas experiencias en otros alojamientos de esta cadena y se nos hizo entender que todos son similares, además de mantener todos los beneficios del programa ""Miembros Hilton"". La atención telefónica fue correcta aunque no siempre resultó sencillo que nos cogiesen la llamada. Cuando llegamos a la habitación esta era bastante pequeña, aunque lo que más nos disgustó fue la limpieza del baño, el cual olía a humedad y tenía pelos. Como comentamos antes, somos miembros [PERSONA], por lo cual pagamos 10 euros más para no obtener ningún tipo de beneficio, tal si quiera una botella de agua de cortesía. En relación al COVID, no hay demasiado control, sobre todo en la piscina...",neutro,es,estuvimos alojados desde el domingo dia 8 de agosto hasta el martes dia 10 elegimos este hotel ya que tuvimos muy buenas experiencias en otros alojamientos de esta cadena y se nos hizo entender que todos son similares ademas de mantener todos los beneficios del programa miembros hilton la atencion telefonica fue correcta aunque no siempre resulto sencillo que nos cogiesen la llamada cuando llegamos a la habitacion esta era bastante pequena aunque lo que mas nos disgusto fue la limpieza del bano el cual olia a humedad y tenia pelos como comentamos antes somos miembros hilton por lo cual pagamos 10 euros mas para no obtener ningun tipo de beneficio tal si quiera una botella de agua de cortesia en relacion al covid no hay demasiado control sobre todo en la piscina,1.0,español_seguro,[],False,0
"En nuestro caso fue estancia obligada, vuelo cancelado. El hotel esta alejado y no conviene ir caminando menos de noche. Habitaciones completas, al menos la asignada en la 10 planta. Se le nota que hay falta mantenimiento porque las laminas del suelo estaban algunas casi levantadas por las uniones, descalzo puedes cortarte. Los bastidores de las puertas, feos por lo demás todo bien. El personal muy agradable y atento. El desayuno mal atendido, solo una persona a la que se le pedía casi sin saber pues no podías acceder a nada, solo el café de la maquina. He estado en hoteles en esta semana y el Buffet funcionaba perfectamente, siempre siguiendo las señales marcadas en el suelo.",neutro,es,en nuestro caso fue estancia obligada vuelo cancelado el hotel esta alejado y no conviene ir caminando menos de noche habitaciones completas al menos la asignada en la 10 planta se le nota que hay falta mantenimiento porque las laminas del suelo estaban algunas casi levantadas por las uniones descalzo puedes cortarte los bastidores de las puertas feos por lo demas todo bien el personal muy agradable y atento el desayuno mal atendido solo una persona a la que se le pedia casi sin saber pues no podias acceder a nada solo el cafe de la maquina he estado en hoteles en esta semana y el buffet funcionaba perfectamente siempre siguiendo las senales marcadas en el suelo,1.0,español_seguro,[],False,0
"Trato de recepción cordial y correcto,ubicación del hotel muy buenas,buenas instalaciones también,pero lo de la almohada... finas y mal rellenadas,en recepción la solución que me dan es darme otra igual... ya que no tienen otras... el secador roto y nada de menaje de baño,tipo peine,cuchillas de afeitado,bolsas de ducha para el pelo",negativo,es,trato de recepcion cordial y correctoubicacion del hotel muy buenasbuenas instalaciones tambienpero lo de la almohada finas y mal rellenadasen recepcion la solucion que me dan es darme otra igual ya que no tienen otras el secador roto y nada de menaje de banotipo peinecuchillas de afeitadobolsas de ducha para el pelo,1.0,español_seguro,[],False,0
"Uno podría esperar de la cadena [PERSONA] un estándar de calidad diferente, algo que diferencie a sus hoteles (para bien) del resto, pero lamentablemente no es así. La habitación está llena de detalles que hacen ver el descuido (ver fotos), y además la cama es realmente incómoda (un hotel de 4 no puede tener una cama tan mala). Por cierto, al ser alérgico al polvo notaba por la noche un poco de reacción alérgica Lo comprendí todo cuando casualmente vi lo que había detrás del espejo del cuarto de baño, tenía polvo acumulado desde tiempo inmemorial. Quizás también había polvo en las cortinas, aunque eso no lo puedo saber. Sobre el tema de la limpieza: si cenas verás en el desayuno a la mañana siguiente restos de suciedad de la noche anterior por el suelo (!). La carta del...",negativo,es,uno podria esperar de la cadena hilton un estandar de calidad diferente algo que diferencie a sus hoteles para bien del resto pero lamentablemente no es asi la habitacion esta llena de detalles que hacen ver el descuido ver fotos y ademas la cama es realmente incomoda un hotel de 4 no puede tener una cama tan mala por cierto al ser alergico al polvo notaba por la noche un poco de reaccion alergica lo comprendi todo cuando casualmente vi lo que habia detras del espejo del cuarto de bano tenia polvo acumulado desde tiempo inmemorial quizas tambien habia polvo en las cortinas aunque eso no lo puedo saber sobre el tema de la limpieza si cenas veras en el desayuno a la manana siguiente restos de suciedad de la noche anterior por el suelo  la carta del,1.0,español_seguro,[],False,0
"Durante mis vacaciones en Andalucía ha estado en esta pensión!! La verdad es que lo mejor que tiene es la ubicación ja que forma parte del centro histórico de la ciudad. En referencia a la estancia es correcta, para una noche si pero para más yo no la recomendaria",neutro,es,durante mis vacaciones en andalucia ha estado en esta pension la verdad es que lo mejor que tiene es la ubicacion ja que forma parte del centro historico de la ciudad en referencia a la estancia es correcta para una noche si pero para mas yo no la recomendaria,1.0,español_seguro,[],False,0
"Está muy bien situada, la cama muy cómoda y la habitación amplia, lo malo que el baño que no estaba mal de apariencia tenía a ratos olores a desagüe. El desayuno bien, aunque faltaba algo dulce como alguna galleta, sin embargo sí que había mermelada",neutro,es,esta muy bien situada la cama muy comoda y la habitacion amplia lo malo que el bano que no estaba mal de apariencia tenia a ratos olores a desague el desayuno bien aunque faltaba algo dulce como alguna galleta sin embargo si que habia mermelada,1.0,español_seguro,[],False,0
"La ventana del balcón no cerraba bien, la tenían con un cerrojo chapucero que dejaba toda la parte de arriba abierta, con lo cual el ruido que se colaba por la rendija te despertaba por las noches, los cristales de la ventana tenia pequeñas puertas de madera para impedir entrar la luz y faltaban 3, como el aire acondicionado esta incrustado en la ventana no podías correr las cortinas para que la luz del amanecer no te molestase. La balda donde estaba colocado el televisor tenia 3 cm de polvo al igual que el televisor. El secador del baño no funcionaba. E fin un desastre ni lo recomiendo ni vuelvo.",negativo,es,la ventana del balcon no cerraba bien la tenian con un cerrojo chapucero que dejaba toda la parte de arriba abierta con lo cual el ruido que se colaba por la rendija te despertaba por las noches los cristales de la ventana tenia pequenas puertas de madera para impedir entrar la luz y faltaban 3 como el aire acondicionado esta incrustado en la ventana no podias correr las cortinas para que la luz del amanecer no te molestase la balda donde estaba colocado el televisor tenia 3 cm de polvo al igual que el televisor el secador del bano no funcionaba e fin un desastre ni lo recomiendo ni vuelvo,1.0,español_seguro,[],False,0
