,title,rating,review_text,location,hotel,label
57,"Nefasta, decepción en todos los aspectos!!!",1,"Sevilla, mes de Agosto, domingo. Elegimos el Macarena por su excelente ubicación, piscina y por habernos quedado anteriormente. Nada más llegar subimos a la piscina, nadie controlaba el aforo y las tumbonas estaban muy juntas. El agua turbia, tuvimos tanto asco y temimos tanto por nuestra seguridad que enseguida bajamos a la habitación. La moqueta tenía manchas y olor. Fuimos a darnos una ducha y la silicona tenía humedad, manchas negras por toda la bañera, las juntas de los azulejos negras...Intentamos descansar y no hay insonorización, las habitaciones de la planta 4ta que no son suites, son normales no disponen de ella, puedo decir el nombre de los hijos de nuestros vecinos. Una araña de buen tamaño campaba por el techo hasta que la pudimos matar. El desayuno buffet bien, si…",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
58,Decepcion,1,Fuimos a sevilla en el mes de agosto. La habitacion familiar genial y la limpieza tambien. Cogimos ese hotel por la piscina ya que en agosto sevilla hace badtante calor. El mismo dia de la llegada envian un email informando que la piscina solo se puede usar 1h al dia reservandola anteriormente. Informan el misml dia para que no puedas cancelar el viaje. Me parece pesimo que x tema covid tengan aforo d 1h en la piscina x cuestion de meter mas clientes en el hotel Pienso que en vez de llenar el hotel de gente deberian de tener los clientes que el aforo permita y a esos clientes darle buena estacia no qie nos dejen 1h d piscina y si esq qda aforo q si no tb t dejan sin piscina. A la hora del desayuno el salon n cabe mas gente pero claro se esta pagando desayuno y se deja dinero en…,Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
59,Necesita tener un.poco más de empatia hacia clientes,3,Trato seco el hotel necesita reforma la piscina sin socorrista los niños saltando molestando por qué nadie vigilaba salimos de la habitación a las 9y30 y cuando volvimos a las 14y30 seguía sin limpiar y con sabanas quitadas gracias a una camarera de pisos la cual morena pelo rizado y corto no sabemos su nombre nos pidió disculpas y la izo en un pis pas llegando la gobernanta y ni una disculpa ella a lo suyo fue más amable la.chica que la gobernanta bufet de desayuno bueno solo puedo decir q no volveremos,Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,3
60,Necesita mejoras,3,"Habitación con moqueta y anticuada...era una habitación familiar y para llegar a ella había que recorrer 2 pasillos largos y bajar 4 escalones que con maletas grandes y pesadas se hace incómodo...llegamos a las 15 y preguntamos en Recepción por el aforo en la piscina...nos dice 30 personas y que ahora mismo está libre...decidimos subir sobre las 17 y nos encontramos con una piscina llena de gente... habría mínimo 50 personas...gente con la toalla tirada por el suelo, toallas colgadas por todos lados y gente ""pegada"" en las tumbonas toda la tarde...no había nadie que controlase el aforo, si era el del bar pues estaba a lo suyo y allí no controlaba nadie...el desayuno lo único que se diferenciaba de los tiempos de antes del Covid19 es que te daban unas pinzas desechables para…",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,3
61,Urgente REFORMAS,2,"Hotel antiguo, sin servicio de habitaciones ni restaurante. Parking de difícil acceso y muy pequeño, te llevarás algún golpe de barras o columnas( POR TODAS PARTES) Paredes y suelos deteriorados y moquetas. Un 10 camareras de piso, es lo mejor del hotel, vistas de interior horrible, solo maquinaria.",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
62,Relación calidad-precio buena,3,"El hotel cuenta con buena ubicación, la habitación y el baño es amplio. la habitación está bien insonorizada ya que por la ubicación del hotel tiene bastante tráfico. Aunque hay que decir que el hotel en general necesita una buena reforma, se ha quedado bastante anticuado y hay multitud de desperfectos. En cuanto al desayuno tipo buffet muy sorprendida por que tenía mucha variedad  y opciones a elegir y de calidad no estaba nada mal. Los recepcionistas muy amables y serviciales y eso es de agradecer. Para pasar un par de noches el hotel esta bien.",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,3
63,Le sobran estrellas,2,"Es una pena que una ciudad de tan alto atractivo turístico como Sevilla no controle un poco más, si la categoría de sus hoteles se corresponde o no con la realidad. A este 'cuatro estrellas' -viejo, deprimente y destartalado- le sobran como mínimo dos, aunque si prefieren no remodelarlo mínimamente, podrán intentar sacar partido para localizaciones de películas ambientadas en la década de los 70 o para una secuela de El Resplandor. Como curiosidad diré que la ducha de teléfono de mi habitación se encontraba orientada hacia la pared del baño, sencillamente porque no se sujetaba en su soporte de ninguna otra manera. Por suerte sólo fue una noche. Llegué tarde al alojamiento; lo suficientemente tarde como para tener que meterme en la cama sin cenar -menos mal que estaba agotado- ya…",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
64,Lo que fue y lo que ya no es,2,"Buen hotel ,dejado de la mano,viejo y antiguo,moqueta??? Baños muy antiguos,deja mucho q desear ,camas regulares ,desayuno pasable ,los recepcionistas simpáticos ,la zona de la piscina necesita también un buen cambio,en resumen un hotel con muchas posibilidades pero abandonado",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,0
65,Le conviene una reforma,3,"El hotel es confortable pero necesita una puesta a punto, tiene algunos desperfectos de uso y un poco anticuado. El personal muy correcto, en cuanto al bufet de desayuno esta bien, bastante variado, teniendo en cuenta que todavia no trabaja al 100%100.",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena,3
66,Me siento estafado,1,"Tenía una reserva para finales de abril y llevo desde marzo con correos, llamadas para que me devolvieran el dinero porque el estado de alarma decretado en España ha cerrado hoteles como éste, y hacen caso omiso.   Lo único que me ofrecieron en marzo (y una única vez después de decenas de correos) era mantener la cantidad abonada en depósito para volver a realojarme en 6 meses cosa que decliné entonces porque no sabía cuándo iba a volver a Sevilla y no me valía. Me contestaron que en caso de ampliarse la fecha del estado de alarma en el decreto me devolverían el dinero si así procediera y aquí seguimos.  Sin dinero ni opciones.  Mi reserva era no reembolsable pero todo el mundo entiende que no te van a reembolsar si el problema es tuyo, no si el hotel esté cerrado a cal y canto…",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,0
67,Carencia de servicios,3,"Me lesioné y pedí unas muletas o silla de ruedas. No tienen (y a eso, en la recepcion ni se dignaron mirarme ni mucho menos ayudarme a mover un paso). Pedí un ordenador e imoresora disponible para los clientes. No tienen. Pedí juegos de mesa para pasar el rato. No tienen. Bidé en las habitaciones? No tienen. Cercania al centro? En el quinto pino. Es realmente de 4 estrellas? Echándole mucha, mucha imaginación, sí...",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,3
68,Buen sitio ,3,"Bien situado y fácil de  llegar al centro  habitación estándar ,cama cómoda y recepcionistas agradables , muy luminosa y buenas vistas . Sin parking gratuito pero cerca puedes aparcar a cambio de una monedilla al gorrilla de turno",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,3
69,NO CONSINTIERON CAMBIO DE FECHA AÚN HABIENDO HABITACIONES LIBRES EN EL HOTEL,1,"Por error en la reserva se hizo con fechas diferentes a las solicitadas,solicité un cambio de fechas y se negaron a hacérmelo, aún teniendo habitaciones libres para la fecha, y además la señorita de recepción me dejó con el teléfono en la mano.",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,0
70,"Hotel excelente, comida regular.",3,"Excelente como hotel, habitacion amplia, limpia, buen servicio y atención, en la habitación dos peros, en el servicio no hay bidet, yo estoy acostumbrado a el, y el balcón, supongo no cerraba bien y en dia lluvioso entró agua. Referente a la comida, bien en cantidad, era buffet, note a faltar cierto punto de calidad o amor en la cocina, faltaba consistencia o sofrito en algunos platos y las sopas de noche me parecieron todas iguales, creo que la cocina le quita puntos al resto del hotel. Puede y debe mejorar el cocinero.",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,3
71,Bastante regular,2,"Cada año me alojo en este hotel por trabajo. Los cerramientos son malos ,entra mucho ruido y frío por las ventanas. El sistema de ventilación es ruidoso y no permite un óptimo descanso. Cada año he tenido algún porblema o con olores del baño o con el sistema de calefacción. En general no se como puede tener la calificación de 4 estrellas. Le hicieron un lavado de cara pero no está a la altura. Lo unico bueno que tiene es la ubicación. Por lo demás no lo recomendaría.",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,0
72,4* muy normalito,3,"Junto al palacio de congresos de Sevilla, tienen una atención muy normalita, el parking bastante caro, la zona de la piscina tranquila,de la habitación destacaría que el baño no estaba totalmente limpio y no había escobilla en el inodoro!?  Por cierto la habitación triple bastante pequeña, de hecho parece una habitación doble.",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,3
73,Muy mala asistencia y mal detalle,1,"Como llegábamos al hotel de madrugada intenté ponerme en contacto con ellos 11 veces para comunicarles que llegaríamos muy tarde porque además el vuelo se retrasaba.de las once veces 5 estaban ocupados, no las contaré, de las otras seis me han tenido al teléfono, con una música que no calificaré, 2,45 minutos, 2,43, 2,41, 2,33, 2,11 y 1,57 minutos sin conseguir hablar con ellos. Ya no lo intenté más porque el vuelo salía ya. Al llegar al hotel han tenido el detalle de cobrar las habitaciones por adelantado. Es la primera vez que me pasa, y en este hotel la última, no volveré más a no ser que dentro de unos años se me olvide.",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,0
74,Hotel muy bueno ,2,"Nos hemos alojado por dos noches en este hotel, en servicio es bueno aunque el. room service.. mixto seco, patatas sin sal y la ensalada de frutas ... se ve que han usado un cuchillo sucio porque tenía  sabor a cebolla😭 y fue un chasco. El restaurante no nos ha gustado mucho ya que el primer día cenamos y para nuestra sorpresa esperábamos un poco más... hay que mejorar...  pero por todo lo demás está bien.. muy atentos y amables .. claro esto es Sevilla y la gente es un amor ... volveré pero no puedo dar más puntuación ",Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,0
75,Visita en navidad,3,"Nosotros cogimos sólo alojamiento. El hotel está bien y limpio, las habitaciones son grandes y están limpias, lo único que la ventana de nuestra habitación no cerraba bien. Aconsejo que el hotel le cojáis por la página web del hotel tiene la promoción de parking gratuito y puedes entrar y salir tantas veces como quieras del parking. Para ir al centro cogíamos el bus que está la parada a 5 minutos y no movimos el coche. ",Seville_Province_of_Seville_Andalucia,Hotel_Exe_Sevilla_Palmera,3
76,Decepcionante,2,"Dentro de las Estrellas otorgadas, cadena y precio creo que está muy por debajo de lo esperado. Las habitaciones son frías y están a medio decorar. Que las camas no estén completamente vestidas baja mucho la categoría del hotel",Seville_Province_of_Seville_Andalucia,Hotel_Exe_Sevilla_Palmera,0
77,Le sobra una estrella.,2,"No entiendo como este hotel tiene 4 estrellas. Cristales de la habitación sucios, cortinas que no se corren bien y mal colgadas. El sofá del distribuidor de la planta, junto a los ascensores con un roto en el brazo. Solo la recepcionista del turno de noche fue encantadora. La verdad no volvería. ",Seville_Province_of_Seville_Andalucia,Hotel_Exe_Sevilla_Palmera,0
78,Habitación para dos,3,Las habitaciones son correctas pero la limpieza deja mucho que desear... El suelo del baño sucio y las toallas con manchas. Relación calidad precio regular. la situación es buena y las camas cómodas. Aparcamos fácil por los alrededores.,Seville_Province_of_Seville_Andalucia,Hotel_Exe_Sevilla_Palmera,3
